Data,Temperatura,Humidade,Temp_Change,Humidity_Change,Cluster,Cluster_Name
2023-01-18 09:00:00-03:00,27.8,87.1,-1.3000000000000007,8.399999999999991,1,Humid Region
2023-01-18 10:00:00-03:00,28.1,83.9,0.3000000000000007,-3.1999999999999886,0,Stable Weather
2023-01-18 11:00:00-03:00,26.8,90.5,-1.3000000000000007,6.599999999999994,1,Humid Region
2023-01-18 12:00:00-03:00,27.2,87.4,0.3999999999999986,-3.0999999999999943,0,Stable Weather
2023-01-18 13:00:00-03:00,27.2,88.8,0.0,1.3999999999999915,1,Humid Region
2023-01-18 14:00:00-03:00,25.2,94.5,-2.0,5.700000000000003,1,Humid Region
2023-01-18 15:00:00-03:00,23.7,98.4,-1.5,3.9000000000000057,1,Humid Region
2023-01-19 11:00:00-03:00,28.9,80.9,5.199999999999999,-17.5,2,Rapid Change Zone
2023-01-19 12:00:00-03:00,28.9,79.8,0.0,-1.1000000000000085,0,Stable Weather
2023-01-19 13:00:00-03:00,29.2,80.2,0.3000000000000007,0.4000000000000057,0,Stable Weather
2023-01-19 14:00:00-03:00,29.6,77.7,0.40000000000000213,-2.5,0,Stable Weather
2023-01-19 15:00:00-03:00,29.1,78.5,-0.5,0.7999999999999972,0,Stable Weather
2023-01-19 16:00:00-03:00,28.6,79.7,-0.5,1.2000000000000028,0,Stable Weather
2023-01-19 17:00:00-03:00,27.4,84.0,-1.2000000000000028,4.299999999999997,0,Stable Weather
2023-01-19 18:00:00-03:00,27.0,85.5,-0.3999999999999986,1.5,0,Stable Weather
2023-01-19 19:00:00-03:00,26.6,87.1,-0.3999999999999986,1.5999999999999943,1,Humid Region
2023-01-19 20:00:00-03:00,26.5,88.9,-0.10000000000000142,1.8000000000000114,1,Humid Region
2023-01-19 21:00:00-03:00,26.7,87.2,0.1999999999999993,-1.7000000000000028,0,Stable Weather
2023-01-19 22:00:00-03:00,25.2,95.1,-1.5,7.8999999999999915,1,Humid Region
2023-01-19 23:00:00-03:00,24.7,95.9,-0.5,0.8000000000000114,1,Humid Region
2023-01-20 00:00:00-03:00,23.5,99.0,-1.1999999999999993,3.0999999999999943,1,Humid Region
2023-01-20 01:00:00-03:00,23.3,99.0,-0.1999999999999993,0.0,1,Humid Region
2023-01-20 02:00:00-03:00,23.0,99.0,-0.3000000000000007,0.0,1,Humid Region
2023-01-20 03:00:00-03:00,22.7,99.0,-0.3000000000000007,0.0,1,Humid Region
2023-01-20 04:00:00-03:00,22.5,99.0,-0.1999999999999993,0.0,1,Humid Region
2023-01-20 05:00:00-03:00,22.8,99.0,0.3000000000000007,0.0,1,Humid Region
2023-01-20 06:00:00-03:00,23.8,98.8,1.0,-0.20000000000000284,1,Humid Region
2023-01-20 07:00:00-03:00,27.0,89.9,3.1999999999999993,-8.899999999999991,2,Rapid Change Zone
2023-01-20 08:00:00-03:00,29.9,72.5,2.8999999999999986,-17.400000000000006,2,Rapid Change Zone
2023-01-20 09:00:00-03:00,30.3,69.3,0.40000000000000213,-3.200000000000003,0,Stable Weather
2023-01-20 10:00:00-03:00,30.4,69.5,0.09999999999999787,0.20000000000000284,0,Stable Weather
2023-01-20 11:00:00-03:00,30.3,69.0,-0.09999999999999787,-0.5,0,Stable Weather
2023-01-20 12:00:00-03:00,30.8,64.3,0.5,-4.700000000000003,0,Stable Weather
2023-01-20 13:00:00-03:00,31.0,64.0,0.1999999999999993,-0.29999999999999716,0,Stable Weather
2023-01-20 14:00:00-03:00,30.5,67.4,-0.5,3.4000000000000057,0,Stable Weather
2023-01-20 15:00:00-03:00,30.3,68.1,-0.1999999999999993,0.6999999999999886,0,Stable Weather
2023-01-20 16:00:00-03:00,29.1,73.5,-1.1999999999999993,5.400000000000006,0,Stable Weather
2023-01-20 17:00:00-03:00,27.5,79.4,-1.6000000000000014,5.900000000000006,0,Stable Weather
2023-01-20 18:00:00-03:00,27.0,80.5,-0.5,1.0999999999999943,0,Stable Weather
2023-01-20 19:00:00-03:00,26.8,81.4,-0.1999999999999993,0.9000000000000057,0,Stable Weather
2023-01-20 20:00:00-03:00,26.6,83.0,-0.1999999999999993,1.5999999999999943,0,Stable Weather
2023-01-20 21:00:00-03:00,26.6,84.1,0.0,1.0999999999999943,0,Stable Weather
2023-01-20 22:00:00-03:00,26.1,85.6,-0.5,1.5,1,Humid Region
2023-01-20 23:00:00-03:00,25.9,87.0,-0.20000000000000284,1.4000000000000057,1,Humid Region
2023-01-21 00:00:00-03:00,24.2,94.4,-1.6999999999999993,7.400000000000006,1,Humid Region
2023-01-21 01:00:00-03:00,23.2,98.1,-1.0,3.6999999999999886,1,Humid Region
2023-01-21 02:00:00-03:00,22.8,99.0,-0.3999999999999986,0.9000000000000057,1,Humid Region
2023-01-21 03:00:00-03:00,22.6,99.0,-0.1999999999999993,0.0,1,Humid Region
2023-01-21 04:00:00-03:00,22.3,99.0,-0.3000000000000007,0.0,1,Humid Region
2023-01-21 05:00:00-03:00,22.2,99.0,-0.10000000000000142,0.0,1,Humid Region
2023-01-21 06:00:00-03:00,24.0,95.3,1.8000000000000007,-3.700000000000003,2,Rapid Change Zone
2023-01-21 07:00:00-03:00,28.0,82.5,4.0,-12.799999999999997,2,Rapid Change Zone
2023-01-21 08:00:00-03:00,29.9,72.8,1.8999999999999986,-9.700000000000003,2,Rapid Change Zone
2023-01-21 09:00:00-03:00,30.3,71.2,0.40000000000000213,-1.5999999999999943,0,Stable Weather
2023-01-21 10:00:00-03:00,30.7,69.4,0.3999999999999986,-1.7999999999999972,0,Stable Weather
2023-01-21 11:00:00-03:00,30.9,69.0,0.1999999999999993,-0.4000000000000057,0,Stable Weather
2023-01-21 12:00:00-03:00,31.0,70.5,0.10000000000000142,1.5,0,Stable Weather
2023-01-21 13:00:00-03:00,30.5,72.6,-0.5,2.0999999999999943,0,Stable Weather
2023-01-21 14:00:00-03:00,30.1,73.1,-0.3999999999999986,0.5,0,Stable Weather
2023-01-21 15:00:00-03:00,30.0,72.0,-0.10000000000000142,-1.0999999999999943,0,Stable Weather
2023-01-21 16:00:00-03:00,29.2,76.1,-0.8000000000000007,4.099999999999994,0,Stable Weather
2023-01-21 17:00:00-03:00,27.8,80.8,-1.3999999999999986,4.700000000000003,0,Stable Weather
2023-01-21 18:00:00-03:00,27.3,81.8,-0.5,1.0,0,Stable Weather
2023-01-21 19:00:00-03:00,27.2,83.2,-0.10000000000000142,1.4000000000000057,0,Stable Weather
2023-01-21 20:00:00-03:00,27.2,84.0,0.0,0.7999999999999972,0,Stable Weather
2023-01-21 21:00:00-03:00,27.2,84.4,0.0,0.4000000000000057,0,Stable Weather
2023-01-21 22:00:00-03:00,27.0,84.3,-0.1999999999999993,-0.10000000000000853,0,Stable Weather
2023-01-21 23:00:00-03:00,26.5,85.8,-0.5,1.5,1,Humid Region
2023-01-22 00:00:00-03:00,25.5,90.8,-1.0,5.0,1,Humid Region
2023-01-22 01:00:00-03:00,23.9,97.2,-1.6000000000000014,6.400000000000006,1,Humid Region
2023-01-22 02:00:00-03:00,23.4,98.8,-0.5,1.5999999999999943,1,Humid Region
2023-01-22 03:00:00-03:00,23.4,99.0,0.0,0.20000000000000284,1,Humid Region
2023-01-22 04:00:00-03:00,23.0,99.0,-0.3999999999999986,0.0,1,Humid Region
2023-01-22 05:00:00-03:00,23.0,99.0,0.0,0.0,1,Humid Region
2023-01-22 06:00:00-03:00,24.7,94.8,1.6999999999999993,-4.200000000000003,2,Rapid Change Zone
2023-01-22 07:00:00-03:00,27.6,84.9,2.900000000000002,-9.899999999999991,2,Rapid Change Zone
2023-01-22 08:00:00-03:00,29.8,74.7,2.1999999999999993,-10.200000000000003,2,Rapid Change Zone
2023-01-22 09:00:00-03:00,30.4,71.3,0.5999999999999979,-3.4000000000000057,0,Stable Weather
2023-01-22 10:00:00-03:00,31.3,69.2,0.9000000000000021,-2.0999999999999943,0,Stable Weather
2023-01-22 11:00:00-03:00,30.5,73.7,-0.8000000000000007,4.5,0,Stable Weather
2023-01-22 12:00:00-03:00,31.0,71.7,0.5,-2.0,0,Stable Weather
2023-01-22 13:00:00-03:00,30.8,73.1,-0.1999999999999993,1.3999999999999915,0,Stable Weather
2023-01-22 14:00:00-03:00,30.4,74.5,-0.40000000000000213,1.4000000000000057,0,Stable Weather
2023-01-22 15:00:00-03:00,30.4,72.8,0.0,-1.7000000000000028,0,Stable Weather
2023-01-22 16:00:00-03:00,29.7,76.6,-0.6999999999999993,3.799999999999997,0,Stable Weather
2023-01-22 17:00:00-03:00,28.2,82.1,-1.5,5.5,0,Stable Weather
2023-01-22 18:00:00-03:00,27.7,84.0,-0.5,1.9000000000000057,0,Stable Weather
2023-01-22 19:00:00-03:00,27.5,85.2,-0.1999999999999993,1.2000000000000028,0,Stable Weather
2023-01-23 09:00:00-03:00,30.9,72.2,3.3999999999999986,-13.0,2,Rapid Change Zone
2023-01-23 10:00:00-03:00,31.0,71.5,0.10000000000000142,-0.7000000000000028,0,Stable Weather
2023-01-23 11:00:00-03:00,31.2,70.7,0.1999999999999993,-0.7999999999999972,0,Stable Weather
2023-01-23 12:00:00-03:00,31.3,71.2,0.10000000000000142,0.5,0,Stable Weather
2023-01-23 13:00:00-03:00,31.2,72.7,-0.10000000000000142,1.5,0,Stable Weather
2023-01-23 14:00:00-03:00,30.0,74.9,-1.1999999999999993,2.200000000000003,0,Stable Weather
2023-01-23 15:00:00-03:00,29.9,75.2,-0.10000000000000142,0.29999999999999716,0,Stable Weather
2023-01-23 16:00:00-03:00,28.7,79.1,-1.1999999999999993,3.8999999999999915,0,Stable Weather
2023-01-23 17:00:00-03:00,28.0,81.3,-0.6999999999999993,2.200000000000003,0,Stable Weather
2023-01-23 18:00:00-03:00,27.6,82.2,-0.3999999999999986,0.9000000000000057,0,Stable Weather
2023-01-23 19:00:00-03:00,27.6,82.8,0.0,0.5999999999999943,0,Stable Weather
2023-01-23 20:00:00-03:00,27.5,82.4,-0.10000000000000142,-0.3999999999999915,0,Stable Weather
2023-01-23 21:00:00-03:00,27.4,83.0,-0.10000000000000142,0.5999999999999943,0,Stable Weather
2023-01-23 22:00:00-03:00,27.2,82.6,-0.1999999999999993,-0.4000000000000057,0,Stable Weather
2023-01-23 23:00:00-03:00,27.3,83.1,0.10000000000000142,0.5,0,Stable Weather
2023-01-24 00:00:00-03:00,27.0,84.7,-0.3000000000000007,1.6000000000000085,0,Stable Weather
2023-01-24 01:00:00-03:00,26.3,88.9,-0.6999999999999993,4.200000000000003,1,Humid Region
2023-01-24 02:00:00-03:00,24.1,97.9,-2.1999999999999993,9.0,1,Humid Region
2023-01-24 03:00:00-03:00,23.7,99.0,-0.40000000000000213,1.0999999999999943,1,Humid Region
2023-01-24 04:00:00-03:00,23.9,99.0,0.1999999999999993,0.0,1,Humid Region
2023-01-24 05:00:00-03:00,24.0,99.0,0.10000000000000142,0.0,1,Humid Region
2023-01-24 06:00:00-03:00,25.2,98.2,1.1999999999999993,-0.7999999999999972,1,Humid Region
2023-01-24 07:00:00-03:00,28.2,83.7,3.0,-14.5,2,Rapid Change Zone
2023-01-24 08:00:00-03:00,30.2,72.2,2.0,-11.5,2,Rapid Change Zone
2023-01-24 11:00:00-03:00,30.6,69.3,0.40000000000000213,-2.9000000000000057,0,Stable Weather
2023-01-24 12:00:00-03:00,30.8,67.7,0.1999999999999993,-1.5999999999999943,0,Stable Weather
2023-01-24 13:00:00-03:00,31.4,64.2,0.5999999999999979,-3.5,0,Stable Weather
2023-01-24 14:00:00-03:00,30.6,70.7,-0.7999999999999972,6.5,0,Stable Weather
2023-01-24 15:00:00-03:00,29.6,73.9,-1.0,3.200000000000003,0,Stable Weather
2023-01-24 16:00:00-03:00,29.2,72.0,-0.40000000000000213,-1.9000000000000057,0,Stable Weather
2023-01-24 17:00:00-03:00,27.9,78.7,-1.3000000000000007,6.700000000000003,0,Stable Weather
2023-01-24 18:00:00-03:00,27.5,80.5,-0.3999999999999986,1.7999999999999972,0,Stable Weather
2023-01-24 19:00:00-03:00,27.4,78.8,-0.10000000000000142,-1.7000000000000028,0,Stable Weather
2023-01-24 20:00:00-03:00,27.3,78.8,-0.09999999999999787,0.0,0,Stable Weather
2023-01-24 21:00:00-03:00,27.0,80.4,-0.3000000000000007,1.6000000000000085,0,Stable Weather
2023-01-24 22:00:00-03:00,26.9,80.6,-0.10000000000000142,0.19999999999998863,0,Stable Weather
2023-01-24 23:00:00-03:00,26.6,81.1,-0.29999999999999716,0.5,0,Stable Weather
2023-01-25 00:00:00-03:00,26.3,82.2,-0.3000000000000007,1.1000000000000085,0,Stable Weather
2023-01-25 01:00:00-03:00,25.8,83.5,-0.5,1.2999999999999972,1,Humid Region
2023-01-25 02:00:00-03:00,25.4,85.2,-0.40000000000000213,1.7000000000000028,1,Humid Region
2023-01-25 03:00:00-03:00,23.5,94.4,-1.8999999999999986,9.200000000000003,1,Humid Region
2023-01-25 04:00:00-03:00,22.7,97.2,-0.8000000000000007,2.799999999999997,1,Humid Region
2023-01-25 05:00:00-03:00,22.5,98.2,-0.1999999999999993,1.0,1,Humid Region
2023-01-25 06:00:00-03:00,25.2,88.5,2.6999999999999993,-9.700000000000003,2,Rapid Change Zone
2023-01-25 07:00:00-03:00,28.1,76.0,2.900000000000002,-12.5,2,Rapid Change Zone
2023-01-25 08:00:00-03:00,28.5,73.2,0.3999999999999986,-2.799999999999997,0,Stable Weather
2023-01-25 09:00:00-03:00,29.8,67.1,1.3000000000000007,-6.1000000000000085,2,Rapid Change Zone
2023-01-25 10:00:00-03:00,30.1,66.3,0.3000000000000007,-0.7999999999999972,0,Stable Weather
2023-01-25 11:00:00-03:00,30.4,64.8,0.29999999999999716,-1.5,0,Stable Weather
2023-01-25 12:00:00-03:00,30.3,65.6,-0.09999999999999787,0.7999999999999972,0,Stable Weather
2023-01-25 13:00:00-03:00,30.5,65.2,0.1999999999999993,-0.3999999999999915,0,Stable Weather
2023-01-25 14:00:00-03:00,30.2,66.0,-0.3000000000000007,0.7999999999999972,0,Stable Weather
2023-01-25 15:00:00-03:00,30.2,64.2,0.0,-1.7999999999999972,0,Stable Weather
2023-01-25 16:00:00-03:00,29.6,68.2,-0.5999999999999979,4.0,0,Stable Weather
2023-01-25 17:00:00-03:00,27.8,73.4,-1.8000000000000007,5.200000000000003,0,Stable Weather
2023-01-25 18:00:00-03:00,27.1,77.6,-0.6999999999999993,4.199999999999989,0,Stable Weather
2023-01-25 19:00:00-03:00,27.0,79.2,-0.10000000000000142,1.6000000000000085,0,Stable Weather
2023-01-25 20:00:00-03:00,26.8,80.1,-0.1999999999999993,0.8999999999999915,0,Stable Weather
2023-01-25 21:00:00-03:00,26.8,80.5,0.0,0.4000000000000057,0,Stable Weather
2023-01-25 22:00:00-03:00,26.7,80.8,-0.10000000000000142,0.29999999999999716,0,Stable Weather
2023-01-25 23:00:00-03:00,25.6,85.9,-1.0999999999999979,5.1000000000000085,1,Humid Region
2023-01-26 00:00:00-03:00,23.7,95.2,-1.9000000000000021,9.299999999999997,1,Humid Region
2023-01-26 01:00:00-03:00,23.1,97.2,-0.5999999999999979,2.0,1,Humid Region
2023-01-26 02:00:00-03:00,22.8,97.4,-0.3000000000000007,0.20000000000000284,1,Humid Region
2023-01-26 03:00:00-03:00,23.0,96.4,0.1999999999999993,-1.0,1,Humid Region
2023-01-26 04:00:00-03:00,22.7,98.1,-0.3000000000000007,1.6999999999999886,1,Humid Region
2023-01-26 05:00:00-03:00,22.3,99.0,-0.3999999999999986,0.9000000000000057,1,Humid Region
2023-01-26 06:00:00-03:00,24.2,93.7,1.8999999999999986,-5.299999999999997,2,Rapid Change Zone
2023-01-26 07:00:00-03:00,27.9,82.5,3.6999999999999993,-11.200000000000003,2,Rapid Change Zone
2023-01-26 08:00:00-03:00,29.4,76.9,1.5,-5.599999999999994,2,Rapid Change Zone
2023-01-26 09:00:00-03:00,29.9,74.7,0.5,-2.200000000000003,0,Stable Weather
2023-01-26 10:00:00-03:00,30.2,72.0,0.3000000000000007,-2.700000000000003,0,Stable Weather
2023-01-26 11:00:00-03:00,30.7,70.0,0.5,-2.0,0,Stable Weather
2023-01-26 14:00:00-03:00,31.1,68.4,0.40000000000000213,-1.5999999999999943,0,Stable Weather
2023-01-26 15:00:00-03:00,30.2,71.9,-0.9000000000000021,3.5,0,Stable Weather
2023-01-26 16:00:00-03:00,29.6,73.7,-0.5999999999999979,1.7999999999999972,0,Stable Weather
2023-01-26 17:00:00-03:00,28.1,80.1,-1.5,6.3999999999999915,0,Stable Weather
2023-01-26 18:00:00-03:00,27.6,82.0,-0.5,1.9000000000000057,0,Stable Weather
2023-01-26 19:00:00-03:00,27.5,81.9,-0.10000000000000142,-0.09999999999999432,0,Stable Weather
2023-01-26 20:00:00-03:00,27.6,81.6,0.10000000000000142,-0.30000000000001137,0,Stable Weather
2023-01-26 21:00:00-03:00,27.5,82.6,-0.10000000000000142,1.0,0,Stable Weather
2023-01-26 22:00:00-03:00,27.5,82.6,0.0,0.0,0,Stable Weather
2023-01-26 23:00:00-03:00,27.0,84.4,-0.5,1.8000000000000114,0,Stable Weather
2023-01-27 00:00:00-03:00,26.1,90.9,-0.8999999999999986,6.5,1,Humid Region
2023-01-27 01:00:00-03:00,26.4,89.7,0.29999999999999716,-1.2000000000000028,1,Humid Region
2023-01-27 02:00:00-03:00,25.9,90.6,-0.5,0.8999999999999915,1,Humid Region
2023-01-27 03:00:00-03:00,24.8,95.6,-1.0999999999999979,5.0,1,Humid Region
2023-01-27 04:00:00-03:00,24.5,97.1,-0.3000000000000007,1.5,1,Humid Region
2023-01-27 05:00:00-03:00,24.2,97.1,-0.3000000000000007,0.0,1,Humid Region
2023-01-27 06:00:00-03:00,26.4,90.4,2.1999999999999993,-6.699999999999989,2,Rapid Change Zone
2023-01-27 07:00:00-03:00,29.7,76.5,3.3000000000000007,-13.900000000000006,2,Rapid Change Zone
2023-01-27 08:00:00-03:00,30.2,74.7,0.5,-1.7999999999999972,0,Stable Weather
2023-01-27 09:00:00-03:00,30.5,73.8,0.3000000000000007,-0.9000000000000057,0,Stable Weather
2023-01-27 10:00:00-03:00,30.7,73.2,0.1999999999999993,-0.5999999999999943,0,Stable Weather
2023-01-27 11:00:00-03:00,31.1,71.6,0.40000000000000213,-1.6000000000000085,0,Stable Weather
2023-01-27 12:00:00-03:00,31.2,71.0,0.09999999999999787,-0.5999999999999943,0,Stable Weather
2023-01-27 13:00:00-03:00,31.1,70.7,-0.09999999999999787,-0.29999999999999716,0,Stable Weather
2023-01-27 14:00:00-03:00,31.3,69.4,0.1999999999999993,-1.2999999999999972,0,Stable Weather
2023-01-27 15:00:00-03:00,30.8,70.5,-0.5,1.0999999999999943,0,Stable Weather
2023-01-27 16:00:00-03:00,30.2,72.2,-0.6000000000000014,1.7000000000000028,0,Stable Weather
2023-01-27 17:00:00-03:00,28.5,78.6,-1.6999999999999993,6.3999999999999915,0,Stable Weather
2023-01-27 18:00:00-03:00,27.8,82.8,-0.6999999999999993,4.200000000000003,0,Stable Weather
2023-01-27 19:00:00-03:00,27.6,84.6,-0.1999999999999993,1.7999999999999972,0,Stable Weather
2023-01-27 20:00:00-03:00,27.5,85.3,-0.10000000000000142,0.7000000000000028,0,Stable Weather
2023-01-27 21:00:00-03:00,27.5,84.6,0.0,-0.7000000000000028,0,Stable Weather
2023-01-27 22:00:00-03:00,27.7,84.0,0.1999999999999993,-0.5999999999999943,0,Stable Weather
2023-01-27 23:00:00-03:00,27.3,84.9,-0.3999999999999986,0.9000000000000057,0,Stable Weather
2023-01-28 00:00:00-03:00,26.9,86.4,-0.40000000000000213,1.5,0,Stable Weather
2023-01-28 01:00:00-03:00,26.7,87.8,-0.1999999999999993,1.3999999999999915,1,Humid Region
2023-01-28 02:00:00-03:00,27.0,84.2,0.3000000000000007,-3.5999999999999943,0,Stable Weather
2023-01-28 03:00:00-03:00,27.0,83.0,0.0,-1.2000000000000028,0,Stable Weather
2023-01-28 04:00:00-03:00,26.7,81.6,-0.3000000000000007,-1.4000000000000057,0,Stable Weather
2023-01-28 05:00:00-03:00,26.6,81.8,-0.09999999999999787,0.20000000000000284,0,Stable Weather
2023-01-28 06:00:00-03:00,27.8,78.1,1.1999999999999993,-3.700000000000003,2,Rapid Change Zone
2023-01-28 07:00:00-03:00,28.5,74.8,0.6999999999999993,-3.299999999999997,0,Stable Weather
2023-01-28 08:00:00-03:00,29.6,72.3,1.1000000000000014,-2.5,0,Stable Weather
2023-01-28 09:00:00-03:00,29.9,71.3,0.29999999999999716,-1.0,0,Stable Weather
2023-01-28 10:00:00-03:00,30.5,67.5,0.6000000000000014,-3.799999999999997,0,Stable Weather
2023-01-28 11:00:00-03:00,30.8,63.9,0.3000000000000007,-3.6000000000000014,0,Stable Weather
2023-01-28 12:00:00-03:00,30.6,64.7,-0.1999999999999993,0.8000000000000043,0,Stable Weather
2023-01-28 13:00:00-03:00,30.6,63.3,0.0,-1.4000000000000057,0,Stable Weather
2023-01-28 14:00:00-03:00,30.3,64.8,-0.3000000000000007,1.5,0,Stable Weather
2023-01-28 15:00:00-03:00,30.0,68.5,-0.3000000000000007,3.700000000000003,0,Stable Weather
2023-01-28 16:00:00-03:00,29.4,69.8,-0.6000000000000014,1.2999999999999972,0,Stable Weather
2023-01-28 17:00:00-03:00,27.9,71.8,-1.5,2.0,0,Stable Weather
2023-01-28 18:00:00-03:00,27.3,74.1,-0.5999999999999979,2.299999999999997,0,Stable Weather
2023-01-28 19:00:00-03:00,27.2,75.6,-0.10000000000000142,1.5,0,Stable Weather
2023-01-28 20:00:00-03:00,26.7,77.0,-0.5,1.4000000000000057,0,Stable Weather
2023-01-28 21:00:00-03:00,26.8,77.2,0.10000000000000142,0.20000000000000284,0,Stable Weather
2023-01-28 22:00:00-03:00,25.9,86.2,-0.9000000000000021,9.0,1,Humid Region
2023-01-28 23:00:00-03:00,24.9,93.2,-1.0,7.0,1,Humid Region
2023-01-29 00:00:00-03:00,25.3,88.1,0.40000000000000213,-5.1000000000000085,1,Humid Region
2023-01-29 01:00:00-03:00,25.0,89.6,-0.3000000000000007,1.5,1,Humid Region
2023-01-29 02:00:00-03:00,23.9,95.3,-1.1000000000000014,5.700000000000003,1,Humid Region
2023-01-29 03:00:00-03:00,23.1,98.8,-0.7999999999999972,3.5,1,Humid Region
2023-01-29 04:00:00-03:00,22.7,99.0,-0.40000000000000213,0.20000000000000284,1,Humid Region
2023-01-29 05:00:00-03:00,22.6,99.0,-0.09999999999999787,0.0,1,Humid Region
2023-01-29 06:00:00-03:00,24.2,94.2,1.5999999999999979,-4.799999999999997,2,Rapid Change Zone
2023-01-29 07:00:00-03:00,26.4,88.3,2.1999999999999993,-5.900000000000006,2,Rapid Change Zone
2023-01-29 08:00:00-03:00,28.4,78.4,2.0,-9.899999999999991,2,Rapid Change Zone
2023-01-29 09:00:00-03:00,29.9,71.8,1.5,-6.6000000000000085,2,Rapid Change Zone
2023-01-29 10:00:00-03:00,30.6,69.0,0.7000000000000028,-2.799999999999997,0,Stable Weather
2023-01-29 11:00:00-03:00,30.6,69.5,0.0,0.5,0,Stable Weather
2023-01-29 12:00:00-03:00,30.5,69.4,-0.10000000000000142,-0.09999999999999432,0,Stable Weather
2023-01-29 13:00:00-03:00,31.0,68.6,0.5,-0.8000000000000114,0,Stable Weather
2023-01-29 14:00:00-03:00,30.5,68.9,-0.5,0.30000000000001137,0,Stable Weather
2023-01-29 15:00:00-03:00,30.3,67.5,-0.1999999999999993,-1.4000000000000057,0,Stable Weather
2023-01-29 16:00:00-03:00,29.2,73.1,-1.1000000000000014,5.599999999999994,0,Stable Weather
2023-01-29 17:00:00-03:00,27.8,76.8,-1.3999999999999986,3.700000000000003,0,Stable Weather
2023-01-29 18:00:00-03:00,27.4,80.5,-0.40000000000000213,3.700000000000003,0,Stable Weather
2023-01-29 19:00:00-03:00,27.2,80.9,-0.1999999999999993,0.4000000000000057,0,Stable Weather
2023-01-29 20:00:00-03:00,27.2,83.0,0.0,2.0999999999999943,0,Stable Weather
2023-01-29 21:00:00-03:00,27.2,82.0,0.0,-1.0,0,Stable Weather
2023-01-29 22:00:00-03:00,27.0,83.4,-0.1999999999999993,1.4000000000000057,0,Stable Weather
2023-01-29 23:00:00-03:00,27.0,81.8,0.0,-1.6000000000000085,0,Stable Weather
2023-01-30 00:00:00-03:00,26.6,82.8,-0.3999999999999986,1.0,0,Stable Weather
2023-01-30 01:00:00-03:00,26.3,85.7,-0.3000000000000007,2.9000000000000057,1,Humid Region
2023-01-30 02:00:00-03:00,26.2,84.9,-0.10000000000000142,-0.7999999999999972,0,Stable Weather
2023-01-30 03:00:00-03:00,26.4,84.8,0.1999999999999993,-0.10000000000000853,0,Stable Weather
2023-01-30 04:00:00-03:00,26.0,87.2,-0.3999999999999986,2.4000000000000057,1,Humid Region
2023-01-30 05:00:00-03:00,25.8,89.8,-0.1999999999999993,2.5999999999999943,1,Humid Region
2023-01-30 06:00:00-03:00,26.1,89.0,0.3000000000000007,-0.7999999999999972,1,Humid Region
2023-01-30 07:00:00-03:00,28.3,82.2,2.1999999999999993,-6.799999999999997,2,Rapid Change Zone
2023-01-30 08:00:00-03:00,29.1,77.9,0.8000000000000007,-4.299999999999997,2,Rapid Change Zone
2023-01-30 09:00:00-03:00,30.2,71.8,1.0999999999999979,-6.1000000000000085,2,Rapid Change Zone
2023-01-30 10:00:00-03:00,30.3,70.6,0.10000000000000142,-1.2000000000000028,0,Stable Weather
2023-01-30 11:00:00-03:00,30.8,67.9,0.5,-2.6999999999999886,0,Stable Weather
2023-01-30 12:00:00-03:00,30.8,69.0,0.0,1.0999999999999943,0,Stable Weather
2023-01-30 13:00:00-03:00,30.4,71.3,-0.40000000000000213,2.299999999999997,0,Stable Weather
2023-01-30 14:00:00-03:00,30.5,69.5,0.10000000000000142,-1.7999999999999972,0,Stable Weather
2023-01-30 15:00:00-03:00,30.3,68.1,-0.1999999999999993,-1.4000000000000057,0,Stable Weather
2023-01-30 16:00:00-03:00,29.4,74.0,-0.9000000000000021,5.900000000000006,0,Stable Weather
2023-01-30 17:00:00-03:00,27.9,76.9,-1.5,2.9000000000000057,0,Stable Weather
2023-01-30 18:00:00-03:00,27.5,78.2,-0.3999999999999986,1.2999999999999972,0,Stable Weather
2023-01-30 19:00:00-03:00,27.4,79.0,-0.10000000000000142,0.7999999999999972,0,Stable Weather
2023-01-30 20:00:00-03:00,27.3,81.2,-0.09999999999999787,2.200000000000003,0,Stable Weather
2023-01-30 21:00:00-03:00,27.3,81.6,0.0,0.3999999999999915,0,Stable Weather
2023-01-30 22:00:00-03:00,27.4,81.4,0.09999999999999787,-0.19999999999998863,0,Stable Weather
2023-01-30 23:00:00-03:00,27.1,81.6,-0.29999999999999716,0.19999999999998863,0,Stable Weather
2023-01-31 00:00:00-03:00,26.9,83.2,-0.20000000000000284,1.6000000000000085,0,Stable Weather
2023-01-31 01:00:00-03:00,26.8,81.7,-0.09999999999999787,-1.5,0,Stable Weather
2023-01-31 02:00:00-03:00,26.8,82.8,0.0,1.0999999999999943,0,Stable Weather
2023-01-31 03:00:00-03:00,26.7,83.9,-0.10000000000000142,1.1000000000000085,0,Stable Weather
2023-01-31 04:00:00-03:00,25.9,86.4,-0.8000000000000007,2.5,1,Humid Region
2023-01-31 05:00:00-03:00,24.8,92.9,-1.0999999999999979,6.5,1,Humid Region
2023-01-31 06:00:00-03:00,27.3,80.7,2.5,-12.200000000000003,2,Rapid Change Zone
2023-01-31 07:00:00-03:00,28.9,74.1,1.5999999999999979,-6.6000000000000085,2,Rapid Change Zone
2023-01-31 08:00:00-03:00,29.3,71.8,0.40000000000000213,-2.299999999999997,0,Stable Weather
