Data,Temperatura,Humidade,Temp_Change,Humidity_Change,Rolling_Var,Rolling_Mean,Inherent_Group,Cluster_Label,Anomaly
2023-01-15 05:00:00-03:00,23.2,99.0,0.09999999999999787,0.0,3.644444444444643,24.9,1,Humid Region,0
2023-01-15 06:00:00-03:00,23.3,99.0,0.10000000000000142,0.0,3.2306666666668877,24.520000000000003,1,Humid Region,0
2023-01-15 07:00:00-03:00,25.4,91.9,2.099999999999998,-7.099999999999994,2.5450000000002304,24.35,1,Humid Region,0
2023-01-15 08:00:00-03:00,28.6,80.3,3.200000000000003,-11.600000000000009,3.62766666666689,24.490000000000002,0,Stable Weather,0
2023-01-15 09:00:00-03:00,29.9,71.5,1.2999999999999972,-8.799999999999997,6.1343333333335375,24.79,0,Stable Weather,0
2023-01-15 10:00:00-03:00,30.5,67.4,0.6000000000000014,-4.099999999999994,9.326666666666833,25.4,0,Stable Weather,0
2023-01-15 11:00:00-03:00,30.9,65.7,0.3999999999999986,-1.7000000000000028,11.67822222222234,26.140000000000004,0,Stable Weather,0
2023-01-15 14:00:00-03:00,29.1,71.7,-1.7999999999999972,6.0,11.456555555555637,26.71,2,Rapid Change Zone,0
2023-01-15 15:00:00-03:00,29.0,70.8,-0.10000000000000142,-0.9000000000000057,10.20444444444449,27.3,0,Stable Weather,0
2023-01-15 16:00:00-03:00,29.1,71.4,0.10000000000000142,0.6000000000000085,8.204444444444455,27.9,0,Stable Weather,0
2023-01-15 17:00:00-03:00,27.0,80.1,-2.1000000000000014,8.699999999999989,5.679555555555542,28.28,2,Rapid Change Zone,0
2023-01-15 18:00:00-03:00,26.3,84.6,-0.6999999999999993,4.5,3.259555555555524,28.580000000000002,2,Rapid Change Zone,0
2023-01-15 19:00:00-03:00,26.2,87.1,-0.10000000000000142,2.5,2.7582222222221855,28.660000000000004,2,Rapid Change Zone,0
2023-01-15 20:00:00-03:00,26.1,90.1,-0.09999999999999787,3.0,3.41655555555553,28.409999999999997,2,Rapid Change Zone,0
2023-01-15 21:00:00-03:00,25.3,93.6,-0.8000000000000007,3.5,4.009444444444441,27.95,1,Humid Region,0
2023-01-15 22:00:00-03:00,24.4,96.9,-0.9000000000000021,3.3000000000000114,4.273777777777803,27.340000000000003,1,Humid Region,0
2023-01-15 23:00:00-03:00,24.0,98.6,-0.3999999999999986,1.6999999999999886,3.576111111111169,26.65,1,Humid Region,0
2023-01-16 00:00:00-03:00,23.3,99.0,-0.6999999999999993,0.4000000000000057,3.782333333333417,26.07,1,Humid Region,0
2023-01-16 01:00:00-03:00,22.9,99.0,-0.40000000000000213,0.0,3.531555555555669,25.46,1,Humid Region,0
2023-01-16 02:00:00-03:00,22.6,99.0,-0.29999999999999716,0.0,2.4987777777779194,24.81,1,Humid Region,0
2023-01-16 03:00:00-03:00,22.4,99.0,-0.20000000000000284,0.0,2.3761111111112734,24.35,1,Humid Region,0
2023-01-16 04:00:00-03:00,22.4,99.0,0.0,0.0,2.20711111111129,23.96,1,Humid Region,0
2023-01-16 05:00:00-03:00,23.1,99.0,0.7000000000000028,0.0,1.6250000000001925,23.65,1,Humid Region,0
2023-01-16 06:00:00-03:00,23.7,99.0,0.5999999999999979,0.0,0.8943333333335358,23.41,1,Humid Region,0
2023-01-16 07:00:00-03:00,25.7,93.2,2.0,-5.799999999999997,1.0783333333335332,23.45,1,Humid Region,0
2023-01-16 08:00:00-03:00,28.5,80.7,2.8000000000000007,-12.5,3.6248888888890707,23.86,0,Stable Weather,0
2023-01-16 09:00:00-03:00,28.7,78.0,0.1999999999999993,-2.700000000000003,5.980111111111272,24.330000000000002,0,Stable Weather,0
2023-01-16 10:00:00-03:00,28.2,78.7,-0.5,0.7000000000000028,7.259555555555693,24.82,0,Stable Weather,0
2023-01-16 11:00:00-03:00,29.5,73.4,1.3000000000000007,-5.299999999999997,8.799555555555662,25.479999999999997,0,Stable Weather,0
2023-01-16 12:00:00-03:00,29.6,72.7,0.10000000000000142,-0.7000000000000028,9.219555555555626,26.18,0,Stable Weather,0
2023-01-16 13:00:00-03:00,30.0,70.6,0.3999999999999986,-2.1000000000000085,8.611555555555585,26.939999999999998,0,Stable Weather,0
2023-01-16 14:00:00-03:00,29.7,71.0,-0.3000000000000007,0.4000000000000057,6.575666666666656,27.669999999999998,0,Stable Weather,0
2023-01-16 15:00:00-03:00,28.9,73.4,-0.8000000000000007,2.4000000000000057,4.049444444444407,28.25,2,Rapid Change Zone,0
2023-01-16 16:00:00-03:00,28.1,76.2,-0.7999999999999972,2.799999999999997,1.5365555555554964,28.689999999999998,2,Rapid Change Zone,0
2023-01-16 17:00:00-03:00,27.4,80.2,-0.7000000000000028,4.0,0.695999999999934,28.860000000000003,2,Rapid Change Zone,0
2023-01-16 18:00:00-03:00,27.0,81.9,-0.3999999999999986,1.7000000000000028,1.040999999999941,28.71,2,Rapid Change Zone,0
2023-01-16 19:00:00-03:00,26.8,82.4,-0.1999999999999993,0.5,1.4062222222221732,28.520000000000003,2,Rapid Change Zone,0
2023-01-16 20:00:00-03:00,26.3,85.9,-0.5,3.5,1.9023333333332937,28.329999999999995,2,Rapid Change Zone,0
2023-01-16 21:00:00-03:00,25.0,93.3,-1.3000000000000007,7.3999999999999915,2.757333333333315,27.880000000000003,2,Rapid Change Zone,0
2023-01-16 22:00:00-03:00,25.1,92.4,0.10000000000000142,-0.8999999999999915,3.062333333333334,27.43,1,Humid Region,0
2023-01-16 23:00:00-03:00,25.2,93.0,0.09999999999999787,0.5999999999999943,2.625000000000023,26.95,1,Humid Region,0
2023-01-17 00:00:00-03:00,24.3,95.9,-0.8999999999999986,2.9000000000000057,2.241000000000048,26.410000000000004,1,Humid Region,0
2023-01-17 01:00:00-03:00,23.8,97.2,-0.5,1.2999999999999972,2.0200000000000737,25.9,1,Humid Region,0
2023-01-17 02:00:00-03:00,23.5,98.3,-0.3000000000000007,1.0999999999999943,1.8871111111112073,25.44,1,Humid Region,0
2023-01-17 03:00:00-03:00,23.0,99.0,-0.5,0.7000000000000028,1.9066666666667846,25.0,1,Humid Region,0
2023-01-17 04:00:00-03:00,22.8,99.0,-0.1999999999999993,0.0,1.8040000000001362,24.58,1,Humid Region,0
2023-01-17 05:00:00-03:00,23.2,99.0,0.3999999999999986,0.0,1.3240000000001508,24.220000000000002,1,Humid Region,0
2023-01-17 06:00:00-03:00,25.9,91.9,2.6999999999999993,-7.099999999999994,1.1551111111112624,24.18,1,Humid Region,0
2023-01-17 07:00:00-03:00,28.0,84.6,2.1000000000000014,-7.300000000000011,2.6017777777779165,24.479999999999997,0,Stable Weather,0
2023-01-17 08:00:00-03:00,28.7,78.9,0.6999999999999993,-5.699999999999989,4.393777777777901,24.84,0,Stable Weather,0
2023-01-17 09:00:00-03:00,29.7,75.9,1.0,-3.0,6.778777777777884,25.29,0,Stable Weather,0
2023-01-17 10:00:00-03:00,30.0,75.4,0.3000000000000007,-0.5,8.77377777777786,25.860000000000003,0,Stable Weather,0
2023-01-17 12:00:00-03:00,28.6,78.2,-1.3999999999999986,2.799999999999997,8.880444444444512,26.339999999999996,2,Rapid Change Zone,0
2023-01-17 13:00:00-03:00,29.2,75.1,0.5999999999999979,-3.1000000000000085,8.532111111111155,26.909999999999997,0,Stable Weather,0
2023-01-17 14:00:00-03:00,28.7,75.7,-0.5,0.6000000000000085,6.8284444444444645,27.48,0,Stable Weather,0
2023-01-17 15:00:00-03:00,29.0,76.6,0.3000000000000007,0.8999999999999915,4.22444444444444,28.1,2,Rapid Change Zone,0
2023-01-17 16:00:00-03:00,28.3,78.8,-0.6999999999999993,2.200000000000003,1.2721111111110828,28.610000000000003,2,Rapid Change Zone,0
2023-01-17 17:00:00-03:00,25.8,91.8,-2.5,13.0,1.3333333333333035,28.6,2,Rapid Change Zone,0
2023-01-17 18:00:00-03:00,25.6,91.4,-0.1999999999999993,-0.3999999999999915,2.2293333333333134,28.359999999999996,1,Humid Region,0
2023-01-17 19:00:00-03:00,24.9,97.1,-0.7000000000000028,5.699999999999989,3.38622222222222,27.98,1,Humid Region,0
2023-01-17 20:00:00-03:00,24.6,98.6,-0.29999999999999716,1.5,4.037888888888907,27.47,1,Humid Region,0
2023-01-17 21:00:00-03:00,24.5,97.9,-0.10000000000000142,-0.6999999999999886,3.97066666666671,26.919999999999998,1,Humid Region,0
2023-01-17 22:00:00-03:00,24.2,99.0,-0.3000000000000007,1.0999999999999943,4.264000000000062,26.48,1,Humid Region,0
2023-01-17 23:00:00-03:00,23.8,99.0,-0.3999999999999986,0.0,3.9160000000000843,25.939999999999998,1,Humid Region,0
2023-01-18 00:00:00-03:00,23.9,99.0,0.09999999999999787,0.0,3.2760000000001055,25.46,1,Humid Region,0
2023-01-18 01:00:00-03:00,24.0,99.0,0.10000000000000142,0.0,1.8426666666667932,24.96,1,Humid Region,0
2023-01-18 02:00:00-03:00,23.9,99.0,-0.10000000000000142,0.0,0.5128888888890335,24.52,1,Humid Region,0
2023-01-18 03:00:00-03:00,23.8,99.0,-0.09999999999999787,0.0,0.34400000000015224,24.32,1,Humid Region,0
2023-01-18 04:00:00-03:00,23.6,99.0,-0.1999999999999993,0.0,0.17511111111127095,24.119999999999997,1,Humid Region,0
2023-01-18 05:00:00-03:00,23.8,99.0,0.1999999999999993,0.0,0.10544444444460893,24.01,1,Humid Region,0
2023-01-18 06:00:00-03:00,25.7,93.9,1.8999999999999986,-5.099999999999994,0.3706666666668263,24.119999999999997,1,Humid Region,0
2023-01-18 07:00:00-03:00,28.9,79.6,3.1999999999999993,-14.300000000000011,2.678222222222364,24.56,0,Stable Weather,0
2023-01-18 08:00:00-03:00,29.1,78.7,0.20000000000000284,-0.8999999999999915,4.687222222222346,25.05,0,Stable Weather,0
2023-01-18 09:00:00-03:00,27.8,87.1,-1.3000000000000007,8.399999999999991,5.17611111111122,25.45,2,Rapid Change Zone,0
2023-01-18 10:00:00-03:00,28.1,83.9,0.3000000000000007,-3.1999999999999886,5.493444444444537,25.869999999999997,0,Stable Weather,0
2023-01-18 11:00:00-03:00,26.8,90.5,-1.3000000000000007,6.599999999999994,5.113888888888971,26.15,2,Rapid Change Zone,0
2023-01-18 12:00:00-03:00,27.2,87.4,0.3999999999999986,-3.0999999999999943,4.552888888888957,26.48,0,Stable Weather,0
2023-01-18 13:00:00-03:00,27.2,88.8,0.0,1.3999999999999915,3.684000000000056,26.82,2,Rapid Change Zone,0
2023-01-18 14:00:00-03:00,25.2,94.5,-2.0,5.700000000000003,2.7951111111111624,26.98,1,Humid Region,0
2023-01-18 15:00:00-03:00,23.7,98.4,-1.5,3.9000000000000057,2.86677777777783,26.97,1,Humid Region,0
2023-01-19 11:00:00-03:00,28.9,80.9,5.199999999999999,-17.5,2.9876666666667067,27.29,0,Stable Weather,0
2023-01-19 12:00:00-03:00,28.9,79.8,0.0,-1.1000000000000085,2.9876666666667067,27.29,2,Rapid Change Zone,0
2023-01-19 13:00:00-03:00,29.2,80.2,0.3000000000000007,0.4000000000000057,3.028888888888928,27.3,2,Rapid Change Zone,0
2023-01-19 14:00:00-03:00,29.6,77.7,0.40000000000000213,-2.5,3.5528888888889227,27.48,0,Stable Weather,0
2023-01-19 15:00:00-03:00,29.1,78.5,-0.5,0.7999999999999972,3.790666666666698,27.580000000000002,2,Rapid Change Zone,0
2023-01-19 16:00:00-03:00,28.6,79.7,-0.5,1.2000000000000028,3.8026666666666933,27.759999999999998,2,Rapid Change Zone,0
2023-01-19 17:00:00-03:00,27.4,84.0,-1.2000000000000028,4.299999999999997,3.781777777777804,27.78,2,Rapid Change Zone,0
2023-01-19 18:00:00-03:00,27.0,85.5,-0.3999999999999986,1.5,3.811555555555582,27.76,2,Rapid Change Zone,0
2023-01-19 19:00:00-03:00,26.6,87.1,-0.3999999999999986,1.5999999999999943,3.2111111111111326,27.9,2,Rapid Change Zone,0
2023-01-19 20:00:00-03:00,26.5,88.9,-0.10000000000000142,1.8000000000000114,1.3817777777777907,28.18,2,Rapid Change Zone,0
2023-01-19 21:00:00-03:00,26.7,87.2,0.1999999999999993,-1.7000000000000028,1.5137777777777979,27.96,2,Rapid Change Zone,0
2023-01-19 22:00:00-03:00,25.2,95.1,-1.5,7.8999999999999915,2.109888888888922,27.590000000000003,2,Rapid Change Zone,0
2023-01-19 23:00:00-03:00,24.7,95.9,-0.5,0.8000000000000114,2.5248888888889365,27.139999999999997,1,Humid Region,0
2023-01-20 00:00:00-03:00,23.5,99.0,-1.1999999999999993,3.0999999999999943,2.911222222222287,26.53,1,Humid Region,0
2023-01-20 01:00:00-03:00,23.3,99.0,-0.1999999999999993,0.0,2.9627777777778572,25.95,1,Humid Region,0
2023-01-20 02:00:00-03:00,23.0,99.0,-0.3000000000000007,0.0,2.8010000000000934,25.389999999999997,1,Humid Region,0
2023-01-20 03:00:00-03:00,22.7,99.0,-0.3000000000000007,0.0,2.9106666666667724,24.92,1,Humid Region,0
2023-01-20 04:00:00-03:00,22.5,99.0,-0.1999999999999993,0.0,2.85566666666678,24.470000000000002,1,Humid Region,0
2023-01-20 05:00:00-03:00,22.8,99.0,0.3000000000000007,0.0,2.5010000000001176,24.089999999999996,1,Humid Region,0
2023-01-20 06:00:00-03:00,23.8,98.8,1.0,-0.20000000000000284,1.7840000000001217,23.82,1,Humid Region,0
2023-01-20 07:00:00-03:00,27.0,89.9,3.1999999999999993,-8.899999999999991,1.9850000000001227,23.85,0,Stable Weather,0
2023-01-20 08:00:00-03:00,29.9,72.5,2.8999999999999986,-17.400000000000006,5.604000000000115,24.32,0,Stable Weather,0
2023-01-20 09:00:00-03:00,30.3,69.3,0.40000000000000213,-3.200000000000003,9.212888888888996,24.88,0,Stable Weather,0
2023-01-20 10:00:00-03:00,30.4,69.5,0.09999999999999787,0.20000000000000284,11.857888888888986,25.57,0,Stable Weather,0
2023-01-20 11:00:00-03:00,30.3,69.0,-0.09999999999999787,-0.5,13.226777777777873,26.27,0,Stable Weather,0
2023-01-20 12:00:00-03:00,30.8,64.3,0.5,-4.700000000000003,13.642777777777866,27.05,0,Stable Weather,0
2023-01-20 13:00:00-03:00,31.0,64.0,0.1999999999999993,-0.29999999999999716,12.508444444444523,27.880000000000003,0,Stable Weather,0
2023-01-20 14:00:00-03:00,30.5,67.4,-0.5,3.4000000000000057,9.344000000000067,28.68,0,Stable Weather,0
2023-01-20 15:00:00-03:00,30.3,68.1,-0.1999999999999993,0.6999999999999886,5.169000000000057,29.429999999999996,0,Stable Weather,0
2023-01-20 16:00:00-03:00,29.1,73.5,-1.1999999999999993,5.400000000000006,1.347111111111161,29.96,2,Rapid Change Zone,0
2023-01-20 17:00:00-03:00,27.5,79.4,-1.6000000000000014,5.900000000000006,1.0432222222222716,30.01,2,Rapid Change Zone,0
2023-01-20 18:00:00-03:00,27.0,80.5,-0.5,1.0999999999999943,1.9551111111111663,29.72,2,Rapid Change Zone,0
2023-01-20 19:00:00-03:00,26.8,81.4,-0.1999999999999993,0.9000000000000057,2.7290000000000614,29.369999999999997,2,Rapid Change Zone,0
2023-01-20 20:00:00-03:00,26.6,83.0,-0.1999999999999993,1.5999999999999943,3.3032222222222902,28.990000000000002,2,Rapid Change Zone,0
2023-01-20 21:00:00-03:00,26.6,84.1,0.0,1.0999999999999943,3.595111111111186,28.619999999999997,2,Rapid Change Zone,0
2023-01-20 22:00:00-03:00,26.1,85.6,-0.5,1.5,3.5272222222223086,28.15,2,Rapid Change Zone,0
2023-01-20 23:00:00-03:00,25.9,87.0,-0.20000000000000284,1.4000000000000057,2.8982222222223233,27.640000000000004,2,Rapid Change Zone,0
2023-01-21 00:00:00-03:00,24.2,94.4,-1.6999999999999993,7.400000000000006,2.863222222222338,27.01,1,Humid Region,0
2023-01-21 01:00:00-03:00,23.2,98.1,-1.0,3.6999999999999886,2.7133333333334613,26.3,1,Humid Region,0
2023-01-21 02:00:00-03:00,22.8,99.0,-0.3999999999999986,0.9000000000000057,2.7623333333334714,25.669999999999998,1,Humid Region,0
2023-01-21 03:00:00-03:00,22.6,99.0,-0.1999999999999993,0.0,3.170666666666813,25.18,1,Humid Region,0
2023-01-21 04:00:00-03:00,22.3,99.0,-0.3000000000000007,0.0,3.4787777777779305,24.71,1,Humid Region,0
2023-01-21 05:00:00-03:00,22.2,99.0,-0.10000000000000142,0.0,3.458333333333494,24.25,1,Humid Region,0
2023-01-21 06:00:00-03:00,24.0,95.3,1.8000000000000007,-3.700000000000003,2.7765555555557193,23.990000000000002,1,Humid Region,0
2023-01-21 07:00:00-03:00,28.0,82.5,4.0,-12.799999999999997,3.7845555555557158,24.130000000000003,0,Stable Weather,0
2023-01-21 08:00:00-03:00,29.9,72.8,1.8999999999999986,-9.700000000000003,6.892111111111261,24.509999999999998,0,Stable Weather,0
2023-01-21 09:00:00-03:00,30.3,71.2,0.40000000000000213,-1.5999999999999943,10.187222222222365,24.95,0,Stable Weather,0
2023-01-21 10:00:00-03:00,30.7,69.4,0.3999999999999986,-1.7999999999999972,13.328888888889015,25.6,0,Stable Weather,0
2023-01-21 11:00:00-03:00,30.9,69.0,0.1999999999999993,-0.4000000000000057,15.151222222222323,26.369999999999997,0,Stable Weather,0
2023-01-21 12:00:00-03:00,31.0,70.5,0.10000000000000142,1.5,15.369888888888969,27.189999999999998,0,Stable Weather,0
2023-01-21 13:00:00-03:00,30.5,72.6,-0.5,2.0999999999999943,13.552888888888951,27.98,0,Stable Weather,0
2023-01-21 14:00:00-03:00,30.1,73.1,-0.3999999999999986,0.5,9.791555555555597,28.759999999999998,0,Stable Weather,0
2023-01-21 15:00:00-03:00,30.0,72.0,-0.10000000000000142,-1.0999999999999943,4.5048888888889085,29.54,0,Stable Weather,0
2023-01-21 16:00:00-03:00,29.2,76.1,-0.8000000000000007,4.099999999999994,0.8071111111111193,30.060000000000002,2,Rapid Change Zone,0
2023-01-21 17:00:00-03:00,27.8,80.8,-1.3999999999999986,4.700000000000003,0.902666666666675,30.04,2,Rapid Change Zone,0
2023-01-21 18:00:00-03:00,27.3,81.8,-0.5,1.0,1.65955555555557,29.78,2,Rapid Change Zone,0
2023-01-21 19:00:00-03:00,27.2,83.2,-0.10000000000000142,1.4000000000000057,2.262333333333357,29.47,2,Rapid Change Zone,0
2023-01-21 20:00:00-03:00,27.2,84.0,0.0,0.7999999999999972,2.5306666666666997,29.120000000000005,2,Rapid Change Zone,0
2023-01-21 21:00:00-03:00,27.2,84.4,0.0,0.4000000000000057,2.4361111111111544,28.75,2,Rapid Change Zone,0
2023-01-21 22:00:00-03:00,27.0,84.3,-0.1999999999999993,-0.10000000000000853,2.036111111111163,28.35,2,Rapid Change Zone,0
2023-01-21 23:00:00-03:00,26.5,85.8,-0.5,1.5,1.7250000000000598,27.95,2,Rapid Change Zone,0
2023-01-22 00:00:00-03:00,25.5,90.8,-1.0,5.0,1.6432222222222916,27.49,2,Rapid Change Zone,0
2023-01-22 01:00:00-03:00,23.9,97.2,-1.6000000000000014,6.400000000000006,1.9617777777778618,26.880000000000003,1,Humid Region,0
2023-01-22 02:00:00-03:00,23.4,98.8,-0.5,1.5999999999999943,2.3355555555556546,26.3,1,Humid Region,0
2023-01-22 03:00:00-03:00,23.4,99.0,0.0,0.20000000000000284,2.8048888888890007,25.859999999999996,1,Humid Region,0
2023-01-22 04:00:00-03:00,23.0,99.0,-0.3999999999999986,0.0,3.277888888889013,25.43,1,Humid Region,0
2023-01-22 05:00:00-03:00,23.0,99.0,0.0,0.0,3.389888888889026,25.009999999999998,1,Humid Region,0
2023-01-22 06:00:00-03:00,24.7,94.8,1.6999999999999993,-4.200000000000003,2.7982222222223663,24.759999999999998,1,Humid Region,0
2023-01-22 07:00:00-03:00,27.6,84.9,2.900000000000002,-9.899999999999991,3.031111111111256,24.799999999999997,0,Stable Weather,0
2023-01-22 08:00:00-03:00,29.8,74.7,2.1999999999999993,-10.200000000000003,5.184000000000138,25.080000000000002,0,Stable Weather,0
2023-01-22 09:00:00-03:00,30.4,71.3,0.5999999999999979,-3.4000000000000057,7.935666666666792,25.470000000000002,0,Stable Weather,0
2023-01-22 10:00:00-03:00,31.3,69.2,0.9000000000000021,-2.0999999999999943,11.33833333333344,26.05,0,Stable Weather,0
2023-01-22 11:00:00-03:00,30.5,73.7,-0.8000000000000007,4.5,12.541000000000084,26.71,0,Stable Weather,0
2023-01-22 12:00:00-03:00,31.0,71.7,0.5,-2.0,12.726777777777837,27.47,0,Stable Weather,0
2023-01-22 13:00:00-03:00,30.8,73.1,-0.1999999999999993,1.3999999999999915,11.509888888888923,28.21,0,Stable Weather,0
2023-01-22 14:00:00-03:00,30.4,74.5,-0.40000000000000213,1.4000000000000057,8.418333333333344,28.95,0,Stable Weather,0
2023-01-22 15:00:00-03:00,30.4,72.8,0.0,-1.7000000000000028,4.109888888888878,29.689999999999998,0,Stable Weather,0
2023-01-22 16:00:00-03:00,29.7,76.6,-0.6999999999999993,3.799999999999997,1.0654444444444193,30.189999999999998,2,Rapid Change Zone,0
2023-01-22 17:00:00-03:00,28.2,82.1,-1.5,5.5,0.756111111111086,30.25,2,Rapid Change Zone,0
2023-01-22 18:00:00-03:00,27.7,84.0,-0.5,1.9000000000000057,1.4071111111110928,30.040000000000003,2,Rapid Change Zone,0
2023-01-22 19:00:00-03:00,27.5,85.2,-0.1999999999999993,1.2000000000000028,2.0161111111111016,29.75,2,Rapid Change Zone,0
2023-01-23 09:00:00-03:00,30.9,72.2,3.3999999999999986,-13.0,1.894333333333324,29.709999999999997,0,Stable Weather,0
2023-01-23 10:00:00-03:00,31.0,71.5,0.10000000000000142,-0.7000000000000028,2.0071111111111004,29.759999999999998,0,Stable Weather,0
2023-01-23 11:00:00-03:00,31.2,70.7,0.1999999999999993,-0.7999999999999972,2.0662222222222106,29.779999999999994,0,Stable Weather,0
2023-01-23 12:00:00-03:00,31.3,71.2,0.10000000000000142,0.5,2.2045555555555425,29.830000000000002,2,Rapid Change Zone,0
2023-01-23 13:00:00-03:00,31.2,72.7,-0.10000000000000142,1.5,2.369888888888874,29.909999999999997,2,Rapid Change Zone,0
2023-01-23 14:00:00-03:00,30.0,74.9,-1.1999999999999993,2.200000000000003,2.3423333333333196,29.869999999999997,2,Rapid Change Zone,0
2023-01-23 15:00:00-03:00,29.9,75.2,-0.10000000000000142,0.29999999999999716,2.338777777777763,29.890000000000004,2,Rapid Change Zone,0
2023-01-23 16:00:00-03:00,28.7,79.1,-1.1999999999999993,3.8999999999999915,2.1759999999999837,29.939999999999998,2,Rapid Change Zone,0
2023-01-23 17:00:00-03:00,28.0,81.3,-0.6999999999999993,2.200000000000003,2.0356666666666494,29.97,2,Rapid Change Zone,0
2023-01-23 18:00:00-03:00,27.6,82.2,-0.3999999999999986,0.9000000000000057,1.9817777777777588,29.98,2,Rapid Change Zone,0
2023-01-23 19:00:00-03:00,27.6,82.8,0.0,0.5999999999999943,2.3961111111111024,29.65,2,Rapid Change Zone,0
2023-01-23 20:00:00-03:00,27.5,82.4,-0.10000000000000142,-0.3999999999999915,2.5711111111111147,29.3,2,Rapid Change Zone,0
2023-01-23 21:00:00-03:00,27.4,83.0,-0.10000000000000142,0.5999999999999943,2.4106666666666836,28.920000000000005,2,Rapid Change Zone,0
2023-01-23 22:00:00-03:00,27.2,82.6,-0.1999999999999993,-0.4000000000000057,1.9232222222222535,28.51,2,Rapid Change Zone,0
2023-01-23 23:00:00-03:00,27.3,83.1,0.10000000000000142,0.5,1.1128888888889348,28.119999999999997,2,Rapid Change Zone,0
2023-01-24 00:00:00-03:00,27.0,84.7,-0.3000000000000007,1.6000000000000085,0.7595555555556142,27.82,2,Rapid Change Zone,0
2023-01-24 01:00:00-03:00,26.3,88.9,-0.6999999999999993,4.200000000000003,0.39155555555562954,27.46,2,Rapid Change Zone,0
2023-01-24 02:00:00-03:00,24.1,97.9,-2.1999999999999993,9.0,1.2400000000000937,27.0,1,Humid Region,0
2023-01-24 03:00:00-03:00,23.7,99.0,-0.40000000000000213,1.0999999999999943,2.1334444444445597,26.57,1,Humid Region,0
2023-01-24 04:00:00-03:00,23.9,99.0,0.1999999999999993,0.0,2.65555555555569,26.2,1,Humid Region,0
2023-01-24 05:00:00-03:00,24.0,99.0,0.10000000000000142,0.0,2.8315555555557093,25.840000000000003,1,Humid Region,0
2023-01-24 06:00:00-03:00,25.2,98.2,1.1999999999999993,-0.7999999999999972,2.512111111111278,25.610000000000003,1,Humid Region,0
2023-01-24 07:00:00-03:00,28.2,83.7,3.0,-14.5,2.894333333333495,25.689999999999998,0,Stable Weather,0
2023-01-24 08:00:00-03:00,30.2,72.2,2.0,-11.5,4.801000000000144,25.990000000000002,0,Stable Weather,0
2023-01-24 11:00:00-03:00,30.6,69.3,0.40000000000000213,-2.9000000000000057,6.850666666666793,26.32,0,Stable Weather,0
2023-01-24 12:00:00-03:00,30.8,67.7,0.1999999999999993,-1.5999999999999943,8.868888888888996,26.7,0,Stable Weather,0
2023-01-24 13:00:00-03:00,31.4,64.2,0.5999999999999979,-3.5,11.016555555555632,27.209999999999997,0,Stable Weather,0
2023-01-24 14:00:00-03:00,30.6,70.7,-0.7999999999999972,6.5,10.749333333333373,27.860000000000003,0,Stable Weather,0
2023-01-24 15:00:00-03:00,29.6,73.9,-1.0,3.200000000000003,8.776111111111113,28.45,2,Rapid Change Zone,0
2023-01-24 16:00:00-03:00,29.2,72.0,-0.40000000000000213,-1.9000000000000057,6.2262222222221855,28.979999999999997,0,Stable Weather,0
2023-01-24 17:00:00-03:00,27.9,78.7,-1.3000000000000007,6.700000000000003,3.4312222222221576,29.369999999999997,2,Rapid Change Zone,0
2023-01-24 18:00:00-03:00,27.5,80.5,-0.3999999999999986,1.7999999999999972,1.8288888888888064,29.6,2,Rapid Change Zone,0
2023-01-24 19:00:00-03:00,27.4,78.8,-0.10000000000000142,-1.7000000000000028,2.141777777777701,29.52,2,Rapid Change Zone,0
2023-01-24 20:00:00-03:00,27.3,78.8,-0.09999999999999787,0.0,2.5445555555554993,29.23,2,Rapid Change Zone,0
2023-01-24 21:00:00-03:00,27.0,80.4,-0.3000000000000007,1.6000000000000085,2.7445555555555248,28.869999999999997,2,Rapid Change Zone,0
2023-01-24 22:00:00-03:00,26.9,80.6,-0.10000000000000142,0.19999999999998863,2.5928888888888864,28.479999999999997,2,Rapid Change Zone,0
2023-01-24 23:00:00-03:00,26.6,81.1,-0.29999999999999716,0.5,1.7822222222222541,28.0,2,Rapid Change Zone,0
2023-01-25 00:00:00-03:00,26.3,82.2,-0.3000000000000007,1.1000000000000085,1.1467777777778396,27.57,2,Rapid Change Zone,0
2023-01-25 01:00:00-03:00,25.8,83.5,-0.5,1.2999999999999972,0.8765555555556439,27.190000000000005,2,Rapid Change Zone,0
2023-01-25 02:00:00-03:00,25.4,85.2,-0.40000000000000213,1.7000000000000028,0.6232222222223398,26.809999999999995,2,Rapid Change Zone,0
2023-01-25 03:00:00-03:00,23.5,94.4,-1.8999999999999986,9.200000000000003,1.4934444444445947,26.369999999999997,1,Humid Region,0
2023-01-25 04:00:00-03:00,22.7,97.2,-0.8000000000000007,2.799999999999997,2.592111111111299,25.890000000000004,1,Humid Region,0
2023-01-25 05:00:00-03:00,22.5,98.2,-0.1999999999999993,1.0,3.348888888889118,25.4,1,Humid Region,0
2023-01-25 06:00:00-03:00,25.2,88.5,2.6999999999999993,-9.700000000000003,2.9032222222224684,25.19,0,Stable Weather,0
2023-01-25 07:00:00-03:00,28.1,76.0,2.900000000000002,-12.5,3.466666666666905,25.3,0,Stable Weather,0
2023-01-25 08:00:00-03:00,28.5,73.2,0.3999999999999986,-2.799999999999997,4.291555555555782,25.46,0,Stable Weather,0
2023-01-25 09:00:00-03:00,29.8,67.1,1.3000000000000007,-6.1000000000000085,6.126222222222422,25.78,0,Stable Weather,0
